# snapshot: grenderRouter, сэмплер замера RQ-03, 2026-08-05T22:37:31Z
# command: scripts/probe-rq03.sh --collect

# t	phase	sta_if	assoc_ssid	ap_up	ap_clients	ap_macs	ap_conn_time	net_up	net_ipv4	net_gw	net_uptime
242.88	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	54	true	10.84.92.1	10.84.92.31	162
242.93	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	54	true	10.84.92.1	10.84.92.31	162
242.98	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.04	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.09	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.14	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.19	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.24	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.29	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.34	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.39	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.45	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.53	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.59	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.64	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.69	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.74	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.79	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.84	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.90	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
243.95	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	55	true	10.84.92.1	10.84.92.31	163
244.00	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.05	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.10	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.15	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.20	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.25	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.30	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.35	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.46	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.51	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.56	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.61	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.67	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.72	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.77	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.82	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.87	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.92	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	164
244.97	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	56	true	10.84.92.1	10.84.92.31	165
245.03	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.08	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.13	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.18	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.23	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.28	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.33	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.38	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.44	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.49	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.54	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.59	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.64	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.70	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.75	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.80	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.85	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.90	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
245.95	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	57	true	10.84.92.1	10.84.92.31	165
246.00	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.05	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.10	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.15	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.20	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.31	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.36	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.46	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.51	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.56	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.61	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.67	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.72	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.77	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.83	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.88	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.93	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	166
246.98	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	58	true	10.84.92.1	10.84.92.31	167
247.03	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.08	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.13	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.18	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.23	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.29	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.34	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.39	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.44	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.49	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.54	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.59	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.65	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.70	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.75	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.80	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.86	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.90	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
247.96	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	59	true	10.84.92.1	10.84.92.31	167
248.01	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.06	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.11	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.31	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.36	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.46	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.51	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.57	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.62	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.67	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.72	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.77	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.84	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.89	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.94	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	60	true	10.84.92.1	10.84.92.31	168
248.99	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.04	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.11	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.26	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.31	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.36	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.41	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.47	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.52	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.57	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.62	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.67	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.72	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.77	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.82	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.88	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.93	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	61	true	10.84.92.1	10.84.92.31	169
249.98	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.03	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.08	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.14	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.19	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.24	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.29	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.34	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.39	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.44	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.49	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.54	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.60	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.65	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.70	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.75	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.80	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.85	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.91	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	170
250.96	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	62	true	10.84.92.1	10.84.92.31	171
251.01	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.06	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.11	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.16	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.21	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.27	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.32	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.37	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.42	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
251.47	apply:ubus_reconf_dev:no	phy0.0-sta0	grenderNet idhd NONONO	true	1	6C:40:08:98:AA:18	63	true	10.84.92.1	10.84.92.31	171
